seed,bad_source_gamma,method,normalized_performance,target_performance,oracle_performance,bad_source_weight,actual_bad_source_gamma,bad_source_mixing_coefficient,bad_source_nominal_transfer_performance,bad_source_local_gamma_max,bad_source_local_gamma_mean,penalty_type,p_norm,robust_q,sync_period,stepsize,source_index,source_type,prescribed_source_gamma,actual_source_gamma,local_gamma_max,local_gamma_mean,uniform_weight,similarity_weight
9,1.5,Similarity-aware,0.986119787098698,16.238123113270692,16.46668419568531,0.03508794808610418,1.5,0.7499999999999999,15.596659513605454,1.5,1.418846501009618,state_action_local,1,inf,1,0.01,,,,,,,,
9,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.1000000000000001,0.1000000000000001,0.09501833715412548,0.25,0.5263143090279532
9,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.2,0.2,0.1901774722581207,0.25,0.26315847029317024
9,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.29999999999999993,0.29999999999999993,0.2823563887714368,0.25,0.17543927259277253
9,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.5,1.5,1.5,1.418846501009618,0.25,0.03508794808610418
9,1.8,Uniform,0.9831869698374041,16.189829337625312,16.46668419568531,0.25,1.8000000000000003,0.8999999999999998,15.4227547579899,1.8000000000000003,1.6821442969495273,state_action_local,1,inf,1,0.01,,,,,,,,
9,1.8,Similarity-aware,0.986119787098698,16.238123113270692,16.46668419568531,0.029411960783929263,1.8000000000000003,0.8999999999999998,15.4227547579899,1.8000000000000003,1.6821442969495273,state_action_local,1,inf,1,0.01,,,,,,,,
9,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.1000000000000001,0.1000000000000001,0.09501833715412548,0.25,0.5294102941273933
9,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.2,0.2,0.1901774722581207,0.25,0.2647064705828143
9,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.29999999999999993,0.29999999999999993,0.2823563887714368,0.25,0.1764712745058632
9,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.8,1.8000000000000003,1.8000000000000003,1.6821442969495273,0.25,0.029411960783929263
10,0.9,Uniform,0.9999215732865028,17.34438875884591,17.34574912894324,0.25,0.9,0.4499999999999999,17.253799847682977,0.9,0.8638859741910226,state_action_local,1,inf,1,0.01,,,,,,,,
10,0.9,Similarity-aware,0.9999215732865028,17.34438875884591,17.34574912894324,0.057143197277965664,0.9,0.4499999999999999,17.253799847682977,0.9,0.8638859741910226,state_action_local,1,inf,1,0.01,,,,,,,,
10,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.1000000000000001,0.1000000000000001,0.09597174172744166,0.25,0.5142842040916229
10,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.18898830056097016,0.25,0.25714338774989315
10,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.3,0.3,0.2772938707144422,0.25,0.17142921088051835
10,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,0.9,0.9,0.9,0.8638859741910226,0.25,0.057143197277965664
10,1.2,Uniform,0.9989677936727607,17.32784473694164,17.34574912894324,0.25,1.2,0.5999999999999999,16.82149863750515,1.2,1.1121062087020552,state_action_local,1,inf,1,0.01,,,,,,,,
10,1.2,Similarity-aware,0.9999215732865028,17.34438875884591,17.34574912894324,0.04347853497099396,1.2,0.5999999999999999,16.82149863750515,1.2,1.1121062087020552,state_action_local,1,inf,1,0.01,,,,,,,,
10,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.1000000000000001,0.1000000000000001,0.09597174172744166,0.25,0.5217376370609066
10,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.18898830056097016,0.25,0.26087012286802425
10,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.3,0.3,0.2772938707144422,0.25,0.1739137051000754
10,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.2,1.2,1.2,1.1121062087020552,0.25,0.04347853497099396
10,1.5,Uniform,0.9999215732865028,17.34438875884591,17.34574912894324,0.25,1.5,0.7499999999999999,16.179659895347534,1.5,1.4251630161450817,state_action_local,1,inf,1,0.01,,,,,,,,
10,1.5,Similarity-aware,0.9999215732865028,17.34438875884591,17.34574912894324,0.03508794808610418,1.5,0.7499999999999999,16.179659895347534,1.5,1.4251630161450817,state_action_local,1,inf,1,0.01,,,,,,,,
10,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.1000000000000001,0.1000000000000001,0.09597174172744166,0.25,0.5263143090279532
10,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.18898830056097016,0.25,0.26315847029317024
10,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.3,0.3,0.2772938707144422,0.25,0.17543927259277253
10,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.5,1.5,1.5,1.4251630161450817,0.25,0.03508794808610418
10,1.8,Uniform,0.9989677936727607,17.32784473694164,17.34574912894324,0.25,1.8,0.8999999999999998,16.596701426784325,1.8,1.6977525706133874,state_action_local,1,inf,1,0.01,,,,,,,,
10,1.8,Similarity-aware,0.9999215732865028,17.34438875884591,17.34574912894324,0.029411960783929263,1.8,0.8999999999999998,16.596701426784325,1.8,1.6977525706133874,state_action_local,1,inf,1,0.01,,,,,,,,
10,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.1000000000000001,0.1000000000000001,0.09597174172744166,0.25,0.5294102941273933
10,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.18898830056097016,0.25,0.2647064705828143
10,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.3,0.3,0.2772938707144422,0.25,0.1764712745058632
10,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.8,1.8,1.8,1.6977525706133874,0.25,0.029411960783929263
11,0.9,Uniform,0.9901809071578411,16.040368522657765,16.199432251929725,0.25,0.9,0.4499999999999999,15.74653338307459,0.9,0.8494712178496066,state_action_local,1,inf,1,0.01,,,,,,,,
11,0.9,Similarity-aware,0.9949109165143203,16.11699198877904,16.199432251929725,0.057143197277965664,0.9,0.4499999999999999,15.74653338307459,0.9,0.8494712178496066,state_action_local,1,inf,1,0.01,,,,,,,,
11,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.1000000000000001,0.1000000000000001,0.09200995427853362,0.25,0.5142842040916229
11,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.19335264711683836,0.25,0.25714338774989315
11,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.3,0.3,0.28636934348721194,0.25,0.17142921088051835
11,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,0.9,0.9,0.9,0.8494712178496066,0.25,0.057143197277965664
11,1.2,Uniform,0.9832060513919536,15.927379819211287,16.199432251929725,0.25,1.2000000000000002,0.5999999999999999,15.645754452554048,1.2000000000000002,1.1068736906633059,state_action_local,1,inf,1,0.01,,,,,,,,
11,1.2,Similarity-aware,0.9949109165143203,16.11699198877904,16.199432251929725,0.04347853497099396,1.2000000000000002,0.5999999999999999,15.645754452554048,1.2000000000000002,1.1068736906633059,state_action_local,1,inf,1,0.01,,,,,,,,
11,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.1000000000000001,0.1000000000000001,0.09200995427853362,0.25,0.5217376370609066
11,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.19335264711683836,0.25,0.26087012286802425
11,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.3,0.3,0.28636934348721194,0.25,0.1739137051000754
11,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.2,1.2000000000000002,1.2000000000000002,1.1068736906633059,0.25,0.04347853497099396
11,1.5,Uniform,0.9909791752126752,16.05330001193093,16.199432251929725,0.25,1.5,0.7499999999999999,14.647376123842374,1.5,1.3989418033497258,state_action_local,1,inf,1,0.01,,,,,,,,
11,1.5,Similarity-aware,0.9933024426295074,16.090935625053017,16.199432251929725,0.03508794808610418,1.5,0.7499999999999999,14.647376123842374,1.5,1.3989418033497258,state_action_local,1,inf,1,0.01,,,,,,,,
11,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.1000000000000001,0.1000000000000001,0.09200995427853362,0.25,0.5263143090279532
11,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.19335264711683836,0.25,0.26315847029317024
11,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.3,0.3,0.28636934348721194,0.25,0.17543927259277253
11,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.5,1.5,1.5,1.3989418033497258,0.25,0.03508794808610418
11,1.8,Uniform,0.9844034558668278,15.946777091880168,16.199432251929725,0.25,1.8,0.8999999999999998,14.865938991962897,1.8,1.6897742434746232,state_action_local,1,inf,1,0.01,,,,,,,,
11,1.8,Similarity-aware,0.9949109165143203,16.11699198877904,16.199432251929725,0.029411960783929263,1.8,0.8999999999999998,14.865938991962897,1.8,1.6897742434746232,state_action_local,1,inf,1,0.01,,,,,,,,
11,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.1000000000000001,0.1000000000000001,0.09200995427853362,0.25,0.5294102941273933
11,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.19335264711683836,0.25,0.2647064705828143
11,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.3,0.3,0.28636934348721194,0.25,0.1764712745058632
11,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.8,1.8,1.8,1.6897742434746232,0.25,0.029411960783929263
12,0.9,Uniform,0.9996682336613195,16.414861582478057,16.42030928837066,0.25,0.9000000000000001,0.4499999999999999,16.114166006339307,0.9000000000000001,0.8601713363546443,state_action_local,1,inf,1,0.01,,,,,,,,
12,0.9,Similarity-aware,1.0,16.42030928837066,16.42030928837066,0.057143197277965664,0.9000000000000001,0.4499999999999999,16.114166006339307,0.9000000000000001,0.8601713363546443,state_action_local,1,inf,1,0.01,,,,,,,,
12,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000012,0.10000000000000012,0.095027934204968,0.25,0.5142842040916229
12,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.2,0.2,0.19035586387281628,0.25,0.25714338774989315
12,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.29999999999999993,0.29999999999999993,0.28370930152076673,0.25,0.17142921088051835
12,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,0.9,0.9000000000000001,0.9000000000000001,0.8601713363546443,0.25,0.057143197277965664
12,1.2,Uniform,0.9996682336613195,16.414861582478057,16.42030928837066,0.25,1.2,0.5999999999999999,16.058371639014787,1.2,1.1480056869665438,state_action_local,1,inf,1,0.01,,,,,,,,
12,1.2,Similarity-aware,1.0,16.42030928837066,16.42030928837066,0.04347853497099396,1.2,0.5999999999999999,16.058371639014787,1.2,1.1480056869665438,state_action_local,1,inf,1,0.01,,,,,,,,
12,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000012,0.10000000000000012,0.095027934204968,0.25,0.5217376370609066
12,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.2,0.2,0.19035586387281628,0.25,0.26087012286802425
12,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.29999999999999993,0.29999999999999993,0.28370930152076673,0.25,0.1739137051000754
12,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.2,1.2,1.2,1.1480056869665438,0.25,0.04347853497099396
12,1.5,Uniform,0.9991406921406367,16.406199187545987,16.42030928837066,0.25,1.5,0.7499999999999999,15.837940073689852,1.5,1.387996219416441,state_action_local,1,inf,1,0.01,,,,,,,,
12,1.5,Similarity-aware,1.0,16.42030928837066,16.42030928837066,0.03508794808610418,1.5,0.7499999999999999,15.837940073689852,1.5,1.387996219416441,state_action_local,1,inf,1,0.01,,,,,,,,
12,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000012,0.10000000000000012,0.095027934204968,0.25,0.5263143090279532
12,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.2,0.2,0.19035586387281628,0.25,0.26315847029317024
12,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.29999999999999993,0.29999999999999993,0.28370930152076673,0.25,0.17543927259277253
12,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.5,1.5,1.5,1.387996219416441,0.25,0.03508794808610418
12,1.8,Uniform,0.9996682336613195,16.414861582478057,16.42030928837066,0.25,1.8,0.8999999999999998,15.710018973698936,1.8,1.688409567055141,state_action_local,1,inf,1,0.01,,,,,,,,
12,1.8,Similarity-aware,1.0,16.42030928837066,16.42030928837066,0.029411960783929263,1.8,0.8999999999999998,15.710018973698936,1.8,1.688409567055141,state_action_local,1,inf,1,0.01,,,,,,,,
12,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.10000000000000012,0.10000000000000012,0.095027934204968,0.25,0.5294102941273933
12,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.2,0.2,0.19035586387281628,0.25,0.2647064705828143
12,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.29999999999999993,0.29999999999999993,0.28370930152076673,0.25,0.1764712745058632
12,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.8,1.8,1.8,1.688409567055141,0.25,0.029411960783929263
13,0.9,Uniform,1.0,15.950672635865848,15.950672635865848,0.25,0.9,0.4499999999999999,15.488054901869825,0.9,0.8575607633278914,state_action_local,1,inf,1,0.01,,,,,,,,
13,0.9,Similarity-aware,1.0,15.950672635865848,15.950672635865848,0.057143197277965664,0.9,0.4499999999999999,15.488054901869825,0.9,0.8575607633278914,state_action_local,1,inf,1,0.01,,,,,,,,
13,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.1000000000000001,0.1000000000000001,0.09297952604167688,0.25,0.5142842040916229
13,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.2,0.2,0.1872362567936171,0.25,0.25714338774989315
13,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.3000000000000001,0.3000000000000001,0.2826264431752255,0.25,0.17142921088051835
13,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,0.9,0.9,0.9,0.8575607633278914,0.25,0.057143197277965664
13,1.2,Uniform,1.0,15.950672635865848,15.950672635865848,0.25,1.2000000000000002,0.6,15.112119270826891,1.2000000000000002,1.1450412945064499,state_action_local,1,inf,1,0.01,,,,,,,,
13,1.2,Similarity-aware,1.0,15.950672635865848,15.950672635865848,0.04347853497099396,1.2000000000000002,0.6,15.112119270826891,1.2000000000000002,1.1450412945064499,state_action_local,1,inf,1,0.01,,,,,,,,
13,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.1000000000000001,0.1000000000000001,0.09297952604167688,0.25,0.5217376370609066
13,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.2,0.2,0.1872362567936171,0.25,0.26087012286802425
13,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.3000000000000001,0.3000000000000001,0.2826264431752255,0.25,0.1739137051000754
13,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.2,1.2000000000000002,1.2000000000000002,1.1450412945064499,0.25,0.04347853497099396
13,1.5,Uniform,0.9867343011804424,15.739075816709093,15.950672635865848,0.25,1.5,0.7499999999999999,13.904024808270934,1.5,1.3820049251914281,state_action_local,1,inf,1,0.01,,,,,,,,
13,1.5,Similarity-aware,1.0,15.950672635865848,15.950672635865848,0.03508794808610418,1.5,0.7499999999999999,13.904024808270934,1.5,1.3820049251914281,state_action_local,1,inf,1,0.01,,,,,,,,
13,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.1000000000000001,0.1000000000000001,0.09297952604167688,0.25,0.5263143090279532
13,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.2,0.2,0.1872362567936171,0.25,0.26315847029317024
13,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.3000000000000001,0.3000000000000001,0.2826264431752255,0.25,0.17543927259277253
13,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.5,1.5,1.5,1.3820049251914281,0.25,0.03508794808610418
13,1.8,Uniform,0.9947362604015431,15.866712448690418,15.950672635865848,0.25,1.7999999999999998,0.8999999999999998,14.751095802463718,1.7999999999999998,1.73212751401895,state_action_local,1,inf,1,0.01,,,,,,,,
13,1.8,Similarity-aware,1.0,15.950672635865848,15.950672635865848,0.029411960783929263,1.7999999999999998,0.8999999999999998,14.751095802463718,1.7999999999999998,1.73212751401895,state_action_local,1,inf,1,0.01,,,,,,,,
13,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.1000000000000001,0.1000000000000001,0.09297952604167688,0.25,0.5294102941273933
13,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.2,0.2,0.1872362567936171,0.25,0.2647064705828143
13,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.3000000000000001,0.3000000000000001,0.2826264431752255,0.25,0.1764712745058632
13,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.8,1.7999999999999998,1.7999999999999998,1.73212751401895,0.25,0.029411960783929263
14,0.9,Uniform,0.9937933021621633,16.842361447422043,16.947549767923242,0.25,0.9,0.4499999999999999,16.34892840953218,0.9,0.840568779041257,state_action_local,1,inf,1,0.01,,,,,,,,
14,0.9,Similarity-aware,0.9937933021621633,16.842361447422043,16.947549767923242,0.057143197277965664,0.9,0.4499999999999999,16.34892840953218,0.9,0.840568779041257,state_action_local,1,inf,1,0.01,,,,,,,,
14,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.1000000000000001,0.1000000000000001,0.09537631933167812,0.25,0.5142842040916229
14,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000007,0.20000000000000007,0.19097780311067863,0.25,0.25714338774989315
14,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.29999999999999993,0.29999999999999993,0.28088190743349106,0.25,0.17142921088051835
14,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,0.9,0.9,0.9,0.840568779041257,0.25,0.057143197277965664
14,1.2,Uniform,0.9937933021621633,16.842361447422043,16.947549767923242,0.25,1.2,0.5999999999999999,16.224320404789903,1.2,1.1058240643498882,state_action_local,1,inf,1,0.01,,,,,,,,
14,1.2,Similarity-aware,0.9937933021621633,16.842361447422043,16.947549767923242,0.04347853497099396,1.2,0.5999999999999999,16.224320404789903,1.2,1.1058240643498882,state_action_local,1,inf,1,0.01,,,,,,,,
14,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.1000000000000001,0.1000000000000001,0.09537631933167812,0.25,0.5217376370609066
14,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000007,0.20000000000000007,0.19097780311067863,0.25,0.26087012286802425
14,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.29999999999999993,0.29999999999999993,0.28088190743349106,0.25,0.1739137051000754
14,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.2,1.2,1.2,1.1058240643498882,0.25,0.04347853497099396
14,1.5,Uniform,0.9922586014181183,16.81635203018347,16.947549767923242,0.25,1.5000000000000002,0.7499999999999999,16.037949292148184,1.5000000000000002,1.4192002709262634,state_action_local,1,inf,1,0.01,,,,,,,,
14,1.5,Similarity-aware,0.9937933021621633,16.842361447422043,16.947549767923242,0.03508794808610418,1.5000000000000002,0.7499999999999999,16.037949292148184,1.5000000000000002,1.4192002709262634,state_action_local,1,inf,1,0.01,,,,,,,,
14,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.1000000000000001,0.1000000000000001,0.09537631933167812,0.25,0.5263143090279532
14,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000007,0.20000000000000007,0.19097780311067863,0.25,0.26315847029317024
14,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.29999999999999993,0.29999999999999993,0.28088190743349106,0.25,0.17543927259277253
14,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.5,1.5000000000000002,1.5000000000000002,1.4192002709262634,0.25,0.03508794808610418
14,1.8,Uniform,0.9937933021621633,16.842361447422043,16.947549767923242,0.25,1.8,0.8999999999999998,15.23549026654475,1.8,1.6593986357481856,state_action_local,1,inf,1,0.01,,,,,,,,
14,1.8,Similarity-aware,0.9937933021621633,16.842361447422043,16.947549767923242,0.029411960783929263,1.8,0.8999999999999998,15.23549026654475,1.8,1.6593986357481856,state_action_local,1,inf,1,0.01,,,,,,,,
14,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.1000000000000001,0.1000000000000001,0.09537631933167812,0.25,0.5294102941273933
14,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000007,0.20000000000000007,0.19097780311067863,0.25,0.2647064705828143
14,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.29999999999999993,0.29999999999999993,0.28088190743349106,0.25,0.1764712745058632
14,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.8,1.8,1.8,1.6593986357481856,0.25,0.029411960783929263
15,0.9,Uniform,0.9993616180564358,16.183086229439002,16.193423818809414,0.25,0.9,0.4499999999999999,15.552018584206824,0.9,0.8503048117977655,state_action_local,1,inf,1,0.01,,,,,,,,
15,0.9,Similarity-aware,0.9995114514251665,16.18551254468106,16.193423818809414,0.057143197277965664,0.9,0.4499999999999999,15.552018584206824,0.9,0.8503048117977655,state_action_local,1,inf,1,0.01,,,,,,,,
15,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.1000000000000001,0.1000000000000001,0.09238495203762882,0.25,0.5142842040916229
15,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.18945075423219487,0.25,0.25714338774989315
15,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.29999999999999993,0.29999999999999993,0.28403304863204953,0.25,0.17142921088051835
15,0.9,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,0.9,0.9,0.9,0.8503048117977655,0.25,0.057143197277965664
15,1.2,Uniform,0.9954977395822426,16.12051680772202,16.193423818809414,0.25,1.2,0.5999999999999999,15.238413274712446,1.2,1.1305800634469738,state_action_local,1,inf,1,0.01,,,,,,,,
15,1.2,Similarity-aware,0.9995114514251665,16.18551254468106,16.193423818809414,0.04347853497099396,1.2,0.5999999999999999,15.238413274712446,1.2,1.1305800634469738,state_action_local,1,inf,1,0.01,,,,,,,,
15,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.1000000000000001,0.1000000000000001,0.09238495203762882,0.25,0.5217376370609066
15,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.18945075423219487,0.25,0.26087012286802425
15,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.29999999999999993,0.29999999999999993,0.28403304863204953,0.25,0.1739137051000754
15,1.2,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.2,1.2,1.2,1.1305800634469738,0.25,0.04347853497099396
15,1.5,Uniform,0.995925152316229,16.127438083269016,16.193423818809414,0.25,1.5,0.7499999999999999,14.983516858762494,1.5,1.4215123942166359,state_action_local,1,inf,1,0.01,,,,,,,,
15,1.5,Similarity-aware,0.9991845991943223,16.180219687980877,16.193423818809414,0.03508794808610418,1.5,0.7499999999999999,14.983516858762494,1.5,1.4215123942166359,state_action_local,1,inf,1,0.01,,,,,,,,
15,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.1000000000000001,0.1000000000000001,0.09238495203762882,0.25,0.5263143090279532
15,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.18945075423219487,0.25,0.26315847029317024
15,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,2.0,good,0.3,0.29999999999999993,0.29999999999999993,0.28403304863204953,0.25,0.17543927259277253
15,1.5,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,3.0,bad,1.5,1.5,1.5,1.4215123942166359,0.25,0.03508794808610418
15,1.8,Uniform,0.9997263388836378,16.188992308369432,16.193423818809414,0.25,1.8,0.8999999999999998,14.971131508407806,1.8,1.69492597959593,state_action_local,1,inf,1,0.01,,,,,,,,
15,1.8,Similarity-aware,0.9997263388836378,16.188992308369432,16.193423818809414,0.029411960783929263,1.8,0.8999999999999998,14.971131508407806,1.8,1.69492597959593,state_action_local,1,inf,1,0.01,,,,,,,,
15,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,0.0,good,0.1,0.1000000000000001,0.1000000000000001,0.09238495203762882,0.25,0.5294102941273933
15,1.8,metadata,,,,,,,,,,state_action_local,1,inf,1,0.01,1.0,good,0.2,0.20000000000000004,0.20000000000000004,0.18945075423219487,0.25,0.2647064705828143
