seed,iteration,method,target_performance,normalized_performance,oracle_performance,uses_robust_term,penalty_type,p_norm,robust_q,sync_period,stepsize,aggregation,source_index,source_gamma,max_selected_count,max_selected_fraction,actual_source_gamma,local_gamma_max,local_gamma_mean,mixing_coefficient,uniform_weight,similarity_weight
1,240,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,245,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,250,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,255,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,260,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,265,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,270,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,275,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,280,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,285,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,290,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,295,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,300,Non-robust DR,15.84218401738026,0.98966988972495,16.00754370912824,False,none,1,inf,1,0.05,uniform_model_mixture,,,,,,,,,,
1,-1,metadata,,,,,none,1,inf,1,0.05,uniform_model_mixture,0.0,0.3,0.0,0.0,0.3,0.3,0.2842984721681192,0.14999999999999997,0.16666666666666666,0.408162732967454
1,-1,metadata,,,,,none,1,inf,1,0.05,uniform_model_mixture,1.0,0.6,0.0,0.0,0.6000000000000001,0.6000000000000001,0.5776085131374507,0.29999999999999993,0.16666666666666666,0.20408170661877084
